date,time,kWh,datetime,hour,weekday,month
2025-07-04,21:30,0.99,2025-07-04 21:30:00,21,Friday,7
2025-07-04,21:45,1.011,2025-07-04 21:45:00,21,Friday,7
2025-07-04,22:00,0.357,2025-07-04 22:00:00,22,Friday,7
2025-07-04,22:15,0.344,2025-07-04 22:15:00,22,Friday,7
2025-07-04,22:30,0.345,2025-07-04 22:30:00,22,Friday,7
2025-07-04,22:45,0.446,2025-07-04 22:45:00,22,Friday,7
2025-07-04,23:00,0.369,2025-07-04 23:00:00,23,Friday,7
2025-07-04,23:15,0.342,2025-07-04 23:15:00,23,Friday,7
2025-07-04,23:30,0.36,2025-07-04 23:30:00,23,Friday,7
2025-07-04,23:45,0.413,2025-07-04 23:45:00,23,Friday,7
2025-07-05,00:00,0.098,2025-07-05 00:00:00,0,Saturday,7
2025-07-05,00:15,0.144,2025-07-05 00:15:00,0,Saturday,7
2025-07-05,00:30,0.154,2025-07-05 00:30:00,0,Saturday,7
2025-07-05,00:45,0.155,2025-07-05 00:45:00,0,Saturday,7
2025-07-05,01:00,0.181,2025-07-05 01:00:00,1,Saturday,7
2025-07-05,01:15,0.103,2025-07-05 01:15:00,1,Saturday,7
2025-07-05,01:30,0.17,2025-07-05 01:30:00,1,Saturday,7
2025-07-05,01:45,0.093,2025-07-05 01:45:00,1,Saturday,7
2025-07-05,02:00,0.109,2025-07-05 02:00:00,2,Saturday,7
2025-07-05,02:15,0.173,2025-07-05 02:15:00,2,Saturday,7
2025-07-05,02:30,0.158,2025-07-05 02:30:00,2,Saturday,7
2025-07-05,02:45,0.125,2025-07-05 02:45:00,2,Saturday,7
2025-07-05,03:00,0.077,2025-07-05 03:00:00,3,Saturday,7
2025-07-05,03:15,0.147,2025-07-05 03:15:00,3,Saturday,7
2025-07-05,03:30,0.1,2025-07-05 03:30:00,3,Saturday,7
2025-07-05,03:45,0.088,2025-07-05 03:45:00,3,Saturday,7
2025-07-05,04:00,0.099,2025-07-05 04:00:00,4,Saturday,7
2025-07-05,04:15,0.135,2025-07-05 04:15:00,4,Saturday,7
2025-07-05,04:30,0.04,2025-07-05 04:30:00,4,Saturday,7
2025-07-05,04:45,0.139,2025-07-05 04:45:00,4,Saturday,7
2025-07-05,05:00,0.132,2025-07-05 05:00:00,5,Saturday,7
2025-07-05,05:15,0.102,2025-07-05 05:15:00,5,Saturday,7
2025-07-05,05:30,0.166,2025-07-05 05:30:00,5,Saturday,7
2025-07-05,05:45,0.149,2025-07-05 05:45:00,5,Saturday,7
2025-07-05,06:00,0.413,2025-07-05 06:00:00,6,Saturday,7
2025-07-05,06:15,0.411,2025-07-05 06:15:00,6,Saturday,7
2025-07-05,06:30,0.465,2025-07-05 06:30:00,6,Saturday,7
2025-07-05,06:45,0.377,2025-07-05 06:45:00,6,Saturday,7
2025-07-05,07:00,0.424,2025-07-05 07:00:00,7,Saturday,7
2025-07-05,07:15,0.412,2025-07-05 07:15:00,7,Saturday,7
2025-07-05,07:30,0.44,2025-07-05 07:30:00,7,Saturday,7
2025-07-05,07:45,0.446,2025-07-05 07:45:00,7,Saturday,7
2025-07-05,08:00,0.439,2025-07-05 08:00:00,8,Saturday,7
2025-07-05,08:15,0.483,2025-07-05 08:15:00,8,Saturday,7
2025-07-05,08:30,0.447,2025-07-05 08:30:00,8,Saturday,7
2025-07-05,08:45,0.425,2025-07-05 08:45:00,8,Saturday,7
2025-07-05,09:00,0.514,2025-07-05 09:00:00,9,Saturday,7
2025-07-05,09:15,0.591,2025-07-05 09:15:00,9,Saturday,7
2025-07-05,09:30,0.584,2025-07-05 09:30:00,9,Saturday,7
2025-07-05,09:45,0.621,2025-07-05 09:45:00,9,Saturday,7
2025-07-05,10:00,0.533,2025-07-05 10:00:00,10,Saturday,7
2025-07-05,10:15,0.564,2025-07-05 10:15:00,10,Saturday,7
2025-07-05,10:30,0.56,2025-07-05 10:30:00,10,Saturday,7
2025-07-05,10:45,0.559,2025-07-05 10:45:00,10,Saturday,7
2025-07-05,11:00,0.563,2025-07-05 11:00:00,11,Saturday,7
2025-07-05,11:15,0.494,2025-07-05 11:15:00,11,Saturday,7
2025-07-05,11:30,0.595,2025-07-05 11:30:00,11,Saturday,7
2025-07-05,11:45,0.589,2025-07-05 11:45:00,11,Saturday,7
2025-07-05,12:00,0.42,2025-07-05 12:00:00,12,Saturday,7
2025-07-05,12:15,0.465,2025-07-05 12:15:00,12,Saturday,7
2025-07-05,12:30,0.362,2025-07-05 12:30:00,12,Saturday,7
2025-07-05,12:45,0.374,2025-07-05 12:45:00,12,Saturday,7
2025-07-05,13:00,0.375,2025-07-05 13:00:00,13,Saturday,7
2025-07-05,13:15,0.453,2025-07-05 13:15:00,13,Saturday,7
2025-07-05,13:30,0.306,2025-07-05 13:30:00,13,Saturday,7
2025-07-05,13:45,0.394,2025-07-05 13:45:00,13,Saturday,7
2025-07-05,14:00,0.316,2025-07-05 14:00:00,14,Saturday,7
2025-07-05,14:15,0.272,2025-07-05 14:15:00,14,Saturday,7
2025-07-05,14:30,0.294,2025-07-05 14:30:00,14,Saturday,7
2025-07-05,14:45,0.32,2025-07-05 14:45:00,14,Saturday,7
2025-07-05,15:00,0.48,2025-07-05 15:00:00,15,Saturday,7
2025-07-05,15:15,0.403,2025-07-05 15:15:00,15,Saturday,7
2025-07-05,15:30,0.428,2025-07-05 15:30:00,15,Saturday,7
2025-07-05,15:45,0.391,2025-07-05 15:45:00,15,Saturday,7
2025-07-05,16:00,0.462,2025-07-05 16:00:00,16,Saturday,7
2025-07-05,16:15,0.393,2025-07-05 16:15:00,16,Saturday,7
2025-07-05,16:30,0.49,2025-07-05 16:30:00,16,Saturday,7
2025-07-05,16:45,0.398,2025-07-05 16:45:00,16,Saturday,7
2025-07-05,17:00,0.407,2025-07-05 17:00:00,17,Saturday,7
2025-07-05,17:15,0.442,2025-07-05 17:15:00,17,Saturday,7
2025-07-05,17:30,0.438,2025-07-05 17:30:00,17,Saturday,7
2025-07-05,17:45,0.494,2025-07-05 17:45:00,17,Saturday,7
2025-07-05,18:00,1.005,2025-07-05 18:00:00,18,Saturday,7
2025-07-05,18:15,0.952,2025-07-05 18:15:00,18,Saturday,7
2025-07-05,18:30,0.978,2025-07-05 18:30:00,18,Saturday,7
2025-07-05,18:45,0.977,2025-07-05 18:45:00,18,Saturday,7
2025-07-05,19:00,1.029,2025-07-05 19:00:00,19,Saturday,7
2025-07-05,19:15,1.015,2025-07-05 19:15:00,19,Saturday,7
2025-07-05,19:30,0.995,2025-07-05 19:30:00,19,Saturday,7
2025-07-05,19:45,1.035,2025-07-05 19:45:00,19,Saturday,7
2025-07-05,20:00,0.979,2025-07-05 20:00:00,20,Saturday,7
2025-07-05,20:15,0.995,2025-07-05 20:15:00,20,Saturday,7
2025-07-05,20:30,1.007,2025-07-05 20:30:00,20,Saturday,7
2025-07-05,20:45,1.061,2025-07-05 20:45:00,20,Saturday,7
2025-07-05,21:00,0.996,2025-07-05 21:00:00,21,Saturday,7
2025-07-05,21:15,0.986,2025-07-05 21:15:00,21,Saturday,7
2025-07-05,21:30,0.958,2025-07-05 21:30:00,21,Saturday,7
2025-07-05,21:45,1.027,2025-07-05 21:45:00,21,Saturday,7
2025-07-05,22:00,0.351,2025-07-05 22:00:00,22,Saturday,7
2025-07-05,22:15,0.389,2025-07-05 22:15:00,22,Saturday,7
2025-07-05,22:30,0.299,2025-07-05 22:30:00,22,Saturday,7
2025-07-05,22:45,0.417,2025-07-05 22:45:00,22,Saturday,7
2025-07-05,23:00,0.322,2025-07-05 23:00:00,23,Saturday,7
2025-07-05,23:15,0.344,2025-07-05 23:15:00,23,Saturday,7
2025-07-05,23:30,0.417,2025-07-05 23:30:00,23,Saturday,7
2025-07-05,23:45,0.322,2025-07-05 23:45:00,23,Saturday,7
2025-07-06,00:00,0.122,2025-07-06 00:00:00,0,Sunday,7
2025-07-06,00:15,0.128,2025-07-06 00:15:00,0,Sunday,7
2025-07-06,00:30,0.085,2025-07-06 00:30:00,0,Sunday,7
2025-07-06,00:45,0.179,2025-07-06 00:45:00,0,Sunday,7
2025-07-06,01:00,0.185,2025-07-06 01:00:00,1,Sunday,7
2025-07-06,01:15,0.046,2025-07-06 01:15:00,1,Sunday,7
2025-07-06,01:30,0.067,2025-07-06 01:30:00,1,Sunday,7
2025-07-06,01:45,0.157,2025-07-06 01:45:00,1,Sunday,7
2025-07-06,02:00,0.073,2025-07-06 02:00:00,2,Sunday,7
2025-07-06,02:15,0.109,2025-07-06 02:15:00,2,Sunday,7
2025-07-06,02:30,0.13,2025-07-06 02:30:00,2,Sunday,7
2025-07-06,02:45,0.153,2025-07-06 02:45:00,2,Sunday,7
2025-07-06,03:00,0.116,2025-07-06 03:00:00,3,Sunday,7
2025-07-06,03:15,0.129,2025-07-06 03:15:00,3,Sunday,7
2025-07-06,03:30,0.094,2025-07-06 03:30:00,3,Sunday,7
2025-07-06,03:45,0.177,2025-07-06 03:45:00,3,Sunday,7
2025-07-06,04:00,0.105,2025-07-06 04:00:00,4,Sunday,7
2025-07-06,04:15,0.139,2025-07-06 04:15:00,4,Sunday,7
2025-07-06,04:30,0.105,2025-07-06 04:30:00,4,Sunday,7
2025-07-06,04:45,0.129,2025-07-06 04:45:00,4,Sunday,7
2025-07-06,05:00,0.118,2025-07-06 05:00:00,5,Sunday,7
2025-07-06,05:15,0.119,2025-07-06 05:15:00,5,Sunday,7
2025-07-06,05:30,0.084,2025-07-06 05:30:00,5,Sunday,7
2025-07-06,05:45,0.157,2025-07-06 05:45:00,5,Sunday,7
2025-07-06,06:00,0.494,2025-07-06 06:00:00,6,Sunday,7
2025-07-06,06:15,0.447,2025-07-06 06:15:00,6,Sunday,7
2025-07-06,06:30,0.467,2025-07-06 06:30:00,6,Sunday,7
2025-07-06,06:45,0.471,2025-07-06 06:45:00,6,Sunday,7
2025-07-06,07:00,0.475,2025-07-06 07:00:00,7,Sunday,7
2025-07-06,07:15,0.45,2025-07-06 07:15:00,7,Sunday,7
2025-07-06,07:30,0.446,2025-07-06 07:30:00,7,Sunday,7
2025-07-06,07:45,0.472,2025-07-06 07:45:00,7,Sunday,7
2025-07-06,08:00,0.44,2025-07-06 08:00:00,8,Sunday,7
2025-07-06,08:15,0.399,2025-07-06 08:15:00,8,Sunday,7
2025-07-06,08:30,0.438,2025-07-06 08:30:00,8,Sunday,7
2025-07-06,08:45,0.362,2025-07-06 08:45:00,8,Sunday,7
2025-07-06,09:00,0.562,2025-07-06 09:00:00,9,Sunday,7
2025-07-06,09:15,0.579,2025-07-06 09:15:00,9,Sunday,7
2025-07-06,09:30,0.612,2025-07-06 09:30:00,9,Sunday,7
2025-07-06,09:45,0.569,2025-07-06 09:45:00,9,Sunday,7
2025-07-06,10:00,0.6,2025-07-06 10:00:00,10,Sunday,7
2025-07-06,10:15,0.562,2025-07-06 10:15:00,10,Sunday,7
2025-07-06,10:30,0.522,2025-07-06 10:30:00,10,Sunday,7
2025-07-06,10:45,0.506,2025-07-06 10:45:00,10,Sunday,7
2025-07-06,11:00,0.524,2025-07-06 11:00:00,11,Sunday,7
2025-07-06,11:15,0.508,2025-07-06 11:15:00,11,Sunday,7
2025-07-06,11:30,0.588,2025-07-06 11:30:00,11,Sunday,7
2025-07-06,11:45,0.554,2025-07-06 11:45:00,11,Sunday,7
2025-07-06,12:00,0.398,2025-07-06 12:00:00,12,Sunday,7
2025-07-06,12:15,0.378,2025-07-06 12:15:00,12,Sunday,7
2025-07-06,12:30,0.417,2025-07-06 12:30:00,12,Sunday,7
2025-07-06,12:45,0.417,2025-07-06 12:45:00,12,Sunday,7
2025-07-06,13:00,0.349,2025-07-06 13:00:00,13,Sunday,7
2025-07-06,13:15,0.364,2025-07-06 13:15:00,13,Sunday,7
2025-07-06,13:30,0.354,2025-07-06 13:30:00,13,Sunday,7
2025-07-06,13:45,0.31,2025-07-06 13:45:00,13,Sunday,7
2025-07-06,14:00,0.402,2025-07-06 14:00:00,14,Sunday,7
2025-07-06,14:15,0.423,2025-07-06 14:15:00,14,Sunday,7
2025-07-06,14:30,0.375,2025-07-06 14:30:00,14,Sunday,7
2025-07-06,14:45,0.355,2025-07-06 14:45:00,14,Sunday,7
2025-07-06,15:00,0.481,2025-07-06 15:00:00,15,Sunday,7
2025-07-06,15:15,0.344,2025-07-06 15:15:00,15,Sunday,7
2025-07-06,15:30,0.445,2025-07-06 15:30:00,15,Sunday,7
2025-07-06,15:45,0.443,2025-07-06 15:45:00,15,Sunday,7
2025-07-06,16:00,0.415,2025-07-06 16:00:00,16,Sunday,7
2025-07-06,16:15,0.493,2025-07-06 16:15:00,16,Sunday,7
2025-07-06,16:30,0.476,2025-07-06 16:30:00,16,Sunday,7
2025-07-06,16:45,0.427,2025-07-06 16:45:00,16,Sunday,7
2025-07-06,17:00,0.434,2025-07-06 17:00:00,17,Sunday,7
2025-07-06,17:15,0.422,2025-07-06 17:15:00,17,Sunday,7
2025-07-06,17:30,0.417,2025-07-06 17:30:00,17,Sunday,7
2025-07-06,17:45,0.385,2025-07-06 17:45:00,17,Sunday,7
2025-07-06,18:00,1.055,2025-07-06 18:00:00,18,Sunday,7
2025-07-06,18:15,1.041,2025-07-06 18:15:00,18,Sunday,7
2025-07-06,18:30,1.032,2025-07-06 18:30:00,18,Sunday,7
2025-07-06,18:45,0.956,2025-07-06 18:45:00,18,Sunday,7
2025-07-06,19:00,1.083,2025-07-06 19:00:00,19,Sunday,7
2025-07-06,19:15,1.079,2025-07-06 19:15:00,19,Sunday,7
2025-07-06,19:30,1.008,2025-07-06 19:30:00,19,Sunday,7
2025-07-06,19:45,0.964,2025-07-06 19:45:00,19,Sunday,7
2025-07-06,20:00,0.965,2025-07-06 20:00:00,20,Sunday,7
2025-07-06,20:15,1.017,2025-07-06 20:15:00,20,Sunday,7
2025-07-06,20:30,0.963,2025-07-06 20:30:00,20,Sunday,7
2025-07-06,20:45,0.999,2025-07-06 20:45:00,20,Sunday,7
2025-07-06,21:00,1.044,2025-07-06 21:00:00,21,Sunday,7
2025-07-06,21:15,0.94,2025-07-06 21:15:00,21,Sunday,7
2025-07-06,21:30,1.08,2025-07-06 21:30:00,21,Sunday,7
2025-07-06,21:45,1.063,2025-07-06 21:45:00,21,Sunday,7
2025-07-06,22:00,0.326,2025-07-06 22:00:00,22,Sunday,7
2025-07-06,22:15,0.318,2025-07-06 22:15:00,22,Sunday,7
2025-07-06,22:30,0.364,2025-07-06 22:30:00,22,Sunday,7
2025-07-06,22:45,0.334,2025-07-06 22:45:00,22,Sunday,7
2025-07-06,23:00,0.364,2025-07-06 23:00:00,23,Sunday,7
2025-07-06,23:15,0.272,2025-07-06 23:15:00,23,Sunday,7
2025-07-06,23:30,0.366,2025-07-06 23:30:00,23,Sunday,7
2025-07-06,23:45,0.447,2025-07-06 23:45:00,23,Sunday,7
2025-07-07,00:00,0.08,2025-07-07 00:00:00,0,Monday,7
2025-07-07,00:15,0.114,2025-07-07 00:15:00,0,Monday,7
2025-07-07,00:30,0.065,2025-07-07 00:30:00,0,Monday,7
2025-07-07,00:45,0.151,2025-07-07 00:45:00,0,Monday,7
2025-07-07,01:00,0.116,2025-07-07 01:00:00,1,Monday,7
2025-07-07,01:15,0.203,2025-07-07 01:15:00,1,Monday,7
2025-07-07,01:30,0.133,2025-07-07 01:30:00,1,Monday,7
2025-07-07,01:45,0.11,2025-07-07 01:45:00,1,Monday,7
2025-07-07,02:00,0.147,2025-07-07 02:00:00,2,Monday,7
2025-07-07,02:15,0.105,2025-07-07 02:15:00,2,Monday,7
2025-07-07,02:30,0.071,2025-07-07 02:30:00,2,Monday,7
2025-07-07,02:45,0.137,2025-07-07 02:45:00,2,Monday,7
2025-07-07,03:00,0.118,2025-07-07 03:00:00,3,Monday,7
2025-07-07,03:15,0.132,2025-07-07 03:15:00,3,Monday,7
2025-07-07,03:30,0.14,2025-07-07 03:30:00,3,Monday,7
2025-07-07,03:45,0.105,2025-07-07 03:45:00,3,Monday,7
2025-07-07,04:00,0.142,2025-07-07 04:00:00,4,Monday,7
2025-07-07,04:15,0.195,2025-07-07 04:15:00,4,Monday,7
2025-07-07,04:30,0.081,2025-07-07 04:30:00,4,Monday,7
2025-07-07,04:45,0.194,2025-07-07 04:45:00,4,Monday,7
2025-07-07,05:00,0.115,2025-07-07 05:00:00,5,Monday,7
2025-07-07,05:15,0.094,2025-07-07 05:15:00,5,Monday,7
2025-07-07,05:30,0.222,2025-07-07 05:30:00,5,Monday,7
2025-07-07,05:45,0.131,2025-07-07 05:45:00,5,Monday,7
2025-07-07,06:00,0.742,2025-07-07 06:00:00,6,Monday,7
2025-07-07,06:15,0.72,2025-07-07 06:15:00,6,Monday,7
2025-07-07,06:30,0.62,2025-07-07 06:30:00,6,Monday,7
2025-07-07,06:45,0.692,2025-07-07 06:45:00,6,Monday,7
2025-07-07,07:00,0.666,2025-07-07 07:00:00,7,Monday,7
2025-07-07,07:15,0.634,2025-07-07 07:15:00,7,Monday,7
2025-07-07,07:30,0.617,2025-07-07 07:30:00,7,Monday,7
2025-07-07,07:45,0.692,2025-07-07 07:45:00,7,Monday,7
2025-07-07,08:00,0.711,2025-07-07 08:00:00,8,Monday,7
2025-07-07,08:15,0.703,2025-07-07 08:15:00,8,Monday,7
2025-07-07,08:30,0.675,2025-07-07 08:30:00,8,Monday,7
2025-07-07,08:45,0.656,2025-07-07 08:45:00,8,Monday,7
2025-07-07,09:00,0.398,2025-07-07 09:00:00,9,Monday,7
2025-07-07,09:15,0.415,2025-07-07 09:15:00,9,Monday,7
2025-07-07,09:30,0.396,2025-07-07 09:30:00,9,Monday,7
2025-07-07,09:45,0.429,2025-07-07 09:45:00,9,Monday,7
2025-07-07,10:00,0.437,2025-07-07 10:00:00,10,Monday,7
2025-07-07,10:15,0.402,2025-07-07 10:15:00,10,Monday,7
2025-07-07,10:30,0.428,2025-07-07 10:30:00,10,Monday,7
2025-07-07,10:45,0.407,2025-07-07 10:45:00,10,Monday,7
2025-07-07,11:00,0.437,2025-07-07 11:00:00,11,Monday,7
2025-07-07,11:15,0.458,2025-07-07 11:15:00,11,Monday,7
2025-07-07,11:30,0.445,2025-07-07 11:30:00,11,Monday,7
2025-07-07,11:45,0.456,2025-07-07 11:45:00,11,Monday,7
2025-07-07,12:00,0.309,2025-07-07 12:00:00,12,Monday,7
2025-07-07,12:15,0.36,2025-07-07 12:15:00,12,Monday,7
2025-07-07,12:30,0.386,2025-07-07 12:30:00,12,Monday,7
2025-07-07,12:45,0.401,2025-07-07 12:45:00,12,Monday,7
2025-07-07,13:00,0.311,2025-07-07 13:00:00,13,Monday,7
2025-07-07,13:15,0.381,2025-07-07 13:15:00,13,Monday,7
2025-07-07,13:30,0.423,2025-07-07 13:30:00,13,Monday,7
2025-07-07,13:45,0.368,2025-07-07 13:45:00,13,Monday,7
2025-07-07,14:00,0.371,2025-07-07 14:00:00,14,Monday,7
2025-07-07,14:15,0.393,2025-07-07 14:15:00,14,Monday,7
2025-07-07,14:30,0.385,2025-07-07 14:30:00,14,Monday,7
2025-07-07,14:45,0.402,2025-07-07 14:45:00,14,Monday,7
2025-07-07,15:00,0.44,2025-07-07 15:00:00,15,Monday,7
2025-07-07,15:15,0.444,2025-07-07 15:15:00,15,Monday,7
2025-07-07,15:30,0.406,2025-07-07 15:30:00,15,Monday,7
2025-07-07,15:45,0.431,2025-07-07 15:45:00,15,Monday,7
2025-07-07,16:00,0.488,2025-07-07 16:00:00,16,Monday,7
2025-07-07,16:15,0.429,2025-07-07 16:15:00,16,Monday,7
2025-07-07,16:30,0.431,2025-07-07 16:30:00,16,Monday,7
2025-07-07,16:45,0.418,2025-07-07 16:45:00,16,Monday,7
2025-07-07,17:00,0.469,2025-07-07 17:00:00,17,Monday,7
2025-07-07,17:15,0.403,2025-07-07 17:15:00,17,Monday,7
2025-07-07,17:30,0.474,2025-07-07 17:30:00,17,Monday,7
2025-07-07,17:45,0.4,2025-07-07 17:45:00,17,Monday,7
2025-07-07,18:00,0.833,2025-07-07 18:00:00,18,Monday,7
2025-07-07,18:15,0.883,2025-07-07 18:15:00,18,Monday,7
2025-07-07,18:30,0.88,2025-07-07 18:30:00,18,Monday,7
2025-07-07,18:45,0.887,2025-07-07 18:45:00,18,Monday,7
2025-07-07,19:00,0.918,2025-07-07 19:00:00,19,Monday,7
2025-07-07,19:15,0.859,2025-07-07 19:15:00,19,Monday,7
2025-07-07,19:30,0.893,2025-07-07 19:30:00,19,Monday,7
2025-07-07,19:45,0.839,2025-07-07 19:45:00,19,Monday,7
2025-07-07,20:00,0.925,2025-07-07 20:00:00,20,Monday,7
2025-07-07,20:15,0.9,2025-07-07 20:15:00,20,Monday,7
2025-07-07,20:30,0.896,2025-07-07 20:30:00,20,Monday,7
2025-07-07,20:45,0.883,2025-07-07 20:45:00,20,Monday,7
2025-07-07,21:00,0.844,2025-07-07 21:00:00,21,Monday,7
2025-07-07,21:15,0.862,2025-07-07 21:15:00,21,Monday,7
2025-07-07,21:30,0.895,2025-07-07 21:30:00,21,Monday,7
2025-07-07,21:45,0.874,2025-07-07 21:45:00,21,Monday,7
2025-07-07,22:00,0.38,2025-07-07 22:00:00,22,Monday,7
2025-07-07,22:15,0.321,2025-07-07 22:15:00,22,Monday,7
2025-07-07,22:30,0.382,2025-07-07 22:30:00,22,Monday,7
2025-07-07,22:45,0.347,2025-07-07 22:45:00,22,Monday,7
2025-07-07,23:00,0.332,2025-07-07 23:00:00,23,Monday,7
2025-07-07,23:15,0.369,2025-07-07 23:15:00,23,Monday,7
2025-07-07,23:30,0.301,2025-07-07 23:30:00,23,Monday,7
2025-07-07,23:45,0.403,2025-07-07 23:45:00,23,Monday,7
2025-07-08,00:00,0.159,2025-07-08 00:00:00,0,Tuesday,7
2025-07-08,00:15,0.123,2025-07-08 00:15:00,0,Tuesday,7
2025-07-08,00:30,0.085,2025-07-08 00:30:00,0,Tuesday,7
2025-07-08,00:45,0.087,2025-07-08 00:45:00,0,Tuesday,7
2025-07-08,01:00,0.119,2025-07-08 01:00:00,1,Tuesday,7
2025-07-08,01:15,0.028,2025-07-08 01:15:00,1,Tuesday,7
2025-07-08,01:30,0.132,2025-07-08 01:30:00,1,Tuesday,7
2025-07-08,01:45,0.152,2025-07-08 01:45:00,1,Tuesday,7
2025-07-08,02:00,0.113,2025-07-08 02:00:00,2,Tuesday,7
2025-07-08,02:15,0.105,2025-07-08 02:15:00,2,Tuesday,7
2025-07-08,02:30,0.132,2025-07-08 02:30:00,2,Tuesday,7
2025-07-08,02:45,0.139,2025-07-08 02:45:00,2,Tuesday,7
2025-07-08,03:00,0.169,2025-07-08 03:00:00,3,Tuesday,7
2025-07-08,03:15,0.126,2025-07-08 03:15:00,3,Tuesday,7
2025-07-08,03:30,0.097,2025-07-08 03:30:00,3,Tuesday,7
2025-07-08,03:45,0.107,2025-07-08 03:45:00,3,Tuesday,7
2025-07-08,04:00,0.132,2025-07-08 04:00:00,4,Tuesday,7
2025-07-08,04:15,0.187,2025-07-08 04:15:00,4,Tuesday,7
2025-07-08,04:30,0.112,2025-07-08 04:30:00,4,Tuesday,7
2025-07-08,04:45,0.083,2025-07-08 04:45:00,4,Tuesday,7
2025-07-08,05:00,0.09,2025-07-08 05:00:00,5,Tuesday,7
2025-07-08,05:15,0.041,2025-07-08 05:15:00,5,Tuesday,7
2025-07-08,05:30,0.138,2025-07-08 05:30:00,5,Tuesday,7
2025-07-08,05:45,0.071,2025-07-08 05:45:00,5,Tuesday,7
2025-07-08,06:00,0.638,2025-07-08 06:00:00,6,Tuesday,7
2025-07-08,06:15,0.608,2025-07-08 06:15:00,6,Tuesday,7
2025-07-08,06:30,0.643,2025-07-08 06:30:00,6,Tuesday,7
2025-07-08,06:45,0.71,2025-07-08 06:45:00,6,Tuesday,7
2025-07-08,07:00,0.635,2025-07-08 07:00:00,7,Tuesday,7
2025-07-08,07:15,0.618,2025-07-08 07:15:00,7,Tuesday,7
2025-07-08,07:30,0.695,2025-07-08 07:30:00,7,Tuesday,7
2025-07-08,07:45,0.674,2025-07-08 07:45:00,7,Tuesday,7
2025-07-08,08:00,0.705,2025-07-08 08:00:00,8,Tuesday,7
2025-07-08,08:15,0.717,2025-07-08 08:15:00,8,Tuesday,7
2025-07-08,08:30,0.687,2025-07-08 08:30:00,8,Tuesday,7
2025-07-08,08:45,0.636,2025-07-08 08:45:00,8,Tuesday,7
2025-07-08,09:00,0.433,2025-07-08 09:00:00,9,Tuesday,7
2025-07-08,09:15,0.458,2025-07-08 09:15:00,9,Tuesday,7
2025-07-08,09:30,0.414,2025-07-08 09:30:00,9,Tuesday,7
2025-07-08,09:45,0.38,2025-07-08 09:45:00,9,Tuesday,7
2025-07-08,10:00,0.482,2025-07-08 10:00:00,10,Tuesday,7
2025-07-08,10:15,0.421,2025-07-08 10:15:00,10,Tuesday,7
2025-07-08,10:30,0.421,2025-07-08 10:30:00,10,Tuesday,7
2025-07-08,10:45,0.438,2025-07-08 10:45:00,10,Tuesday,7
2025-07-08,11:00,0.479,2025-07-08 11:00:00,11,Tuesday,7
2025-07-08,11:15,0.448,2025-07-08 11:15:00,11,Tuesday,7
2025-07-08,11:30,0.424,2025-07-08 11:30:00,11,Tuesday,7
2025-07-08,11:45,0.465,2025-07-08 11:45:00,11,Tuesday,7
2025-07-08,12:00,0.461,2025-07-08 12:00:00,12,Tuesday,7
2025-07-08,12:15,0.431,2025-07-08 12:15:00,12,Tuesday,7
2025-07-08,12:30,0.402,2025-07-08 12:30:00,12,Tuesday,7
2025-07-08,12:45,0.33,2025-07-08 12:45:00,12,Tuesday,7
2025-07-08,13:00,0.525,2025-07-08 13:00:00,13,Tuesday,7
2025-07-08,13:15,0.327,2025-07-08 13:15:00,13,Tuesday,7
2025-07-08,13:30,0.36,2025-07-08 13:30:00,13,Tuesday,7
2025-07-08,13:45,0.347,2025-07-08 13:45:00,13,Tuesday,7
2025-07-08,14:00,0.44,2025-07-08 14:00:00,14,Tuesday,7
2025-07-08,14:15,0.392,2025-07-08 14:15:00,14,Tuesday,7
2025-07-08,14:30,0.318,2025-07-08 14:30:00,14,Tuesday,7
2025-07-08,14:45,0.386,2025-07-08 14:45:00,14,Tuesday,7
2025-07-08,15:00,0.459,2025-07-08 15:00:00,15,Tuesday,7
2025-07-08,15:15,0.425,2025-07-08 15:15:00,15,Tuesday,7
2025-07-08,15:30,0.389,2025-07-08 15:30:00,15,Tuesday,7
2025-07-08,15:45,0.408,2025-07-08 15:45:00,15,Tuesday,7
2025-07-08,16:00,0.42,2025-07-08 16:00:00,16,Tuesday,7
2025-07-08,16:15,0.438,2025-07-08 16:15:00,16,Tuesday,7
2025-07-08,16:30,0.417,2025-07-08 16:30:00,16,Tuesday,7
2025-07-08,16:45,0.467,2025-07-08 16:45:00,16,Tuesday,7
2025-07-08,17:00,0.4,2025-07-08 17:00:00,17,Tuesday,7
2025-07-08,17:15,0.368,2025-07-08 17:15:00,17,Tuesday,7
2025-07-08,17:30,0.408,2025-07-08 17:30:00,17,Tuesday,7
2025-07-08,17:45,0.491,2025-07-08 17:45:00,17,Tuesday,7
2025-07-08,18:00,0.852,2025-07-08 18:00:00,18,Tuesday,7
2025-07-08,18:15,0.969,2025-07-08 18:15:00,18,Tuesday,7
2025-07-08,18:30,0.895,2025-07-08 18:30:00,18,Tuesday,7
2025-07-08,18:45,0.828,2025-07-08 18:45:00,18,Tuesday,7
2025-07-08,19:00,0.842,2025-07-08 19:00:00,19,Tuesday,7
2025-07-08,19:15,0.885,2025-07-08 19:15:00,19,Tuesday,7
2025-07-08,19:30,0.828,2025-07-08 19:30:00,19,Tuesday,7
2025-07-08,19:45,0.97,2025-07-08 19:45:00,19,Tuesday,7
